Ticker,UFPI,AMWD,IPX,EU,USGO,USAU,NB,ABAT,HYMC,ORLY,MAR,DASH,CTAS,SBUX,TSLA,NFLX,COST,AMZN,BKNG,COKE,CPB,SFM,PPC,KDP,KHC,MNST,MDLZ,PEP,APA,VNOM,WWD,PAA,CHRD,EXEEZ,EXEEW,EXE,FANG,EXEEL,LPLA,FITB,FCNCA,HBANM,HBANL,NDAQ,COIN,ABNB,CME,HOOD,IDXX,DXCM,ALNY,GEHC,NTRA,VRTX,GILD,AMGN,ISRG,REGN,FOXA,FWONK,ODFL,BKR,FWONA,ROP,CSX,HON,LIN,AXON,APPS,MVST,BYRN,CTLP,EOSE,FLNC,ENVX,NOVT,IDCC,RUN,AGNCL,GLPI,LINE,AGNCP,REG,AGNCO,SBAC,AGNCN,EQIX,AGNCM,QCOM,ADBE,PLTR,AVGO,META,GOOGL,GOOG,MSFT,NVDA,AAPL,LBRDA,LBRDK,FYBR,ROKU,FFIV,CMCSA,CHTR,CSCO,TMUS,WBD,NWE,CEG,AEP,EXC,XEL,LNT,EVRG,TLN,CWST,OTTR
UFPI,1.0,0.7213415431525768,0.022708578825382433,0.22432853273324788,0.17728093517074514,0.22719695039813437,0.13892744085400155,0.17408321890771594,0.2760799703576664,0.2823744018615456,0.4270814474950637,0.25498456220277343,0.34167627221089275,0.22385386440622282,0.2269653108252804,0.17010520737560472,0.2013613894165362,0.2632416509883339,0.3318597987937313,0.2479941719099796,0.035030485195786755,0.32672526635744487,0.1722009179578539,0.12101440350335846,0.1728818530684579,0.19709987390064446,0.14686851204950188,0.11072045168666722,0.2672705849825446,0.22422605792799932,0.35767629725593203,0.3521229798371457,0.34662008837620484,-0.022112314558275586,0.08969058823792524,0.3292100646048957,0.2874496569217608,0.09315199721905043,0.26678645268046697,0.5819054448368232,0.2707585072526844,0.27506638017233254,0.29703901734292587,0.3828542641721016,0.33665288887483463,0.3235987776058212,-0.06408986424980039,0.421289793998726,0.4481714465659106,0.11468984599702817,0.1396706914969938,0.3675735445730195,0.1593953903141318,0.2509736122871678,0.25872645515800013,0.34761576977229086,0.2543736393388301,0.32545483126259017,0.30727548672819677,0.29683589013985057,0.5058155037638853,0.37067155057882506,0.3102377666529032,0.3144873353043991,0.4767349598545971,0.3966373456188,0.325468443013187,0.2894397422180298,0.38845736062969266,0.23195115569788466,0.14612068842773523,0.41353284331983187,0.17713947806582353,0.42592069630493445,0.4159743050478418,0.6163976965661859,0.40639456905065946,0.4559160216581291,0.2042313347570906,0.4211186844885154,,0.08638852972872102,0.3290488771274517,0.07036126888548742,0.32373908282697095,0.1626789964229868,0.3002451268545961,0.04480002751627354,0.3386492400133508,0.2045026926205369,0.28022975494519425,0.35609140861146765,0.17159906233117242,0.13424700701056289,0.12455202790140738,0.26184448308720054,0.13582277784180952,0.2031476736307532,0.3330718744703823,0.3353748749191267,0.3791175837632037,0.37242897808079106,0.5318761707736196,0.34674449798140194,0.2609080192371894,0.33083232638862997,0.02738241080051607,0.3524861180402639,0.45109218229834347,0.2666532179989486,0.14910161708222355,0.21847065607827795,0.19348685345899855,0.30150890049227974,0.21748955281999693,0.2762804574238151,0.41206776510051135,0.537765004941168
AMWD,0.7213415431525768,1.0,0.11110835623575215,0.2746086890484416,0.08625978682991577,0.09115833972317987,0.04689487321490241,0.20221802602369415,0.1906638434237231,0.28238011021372644,0.4326467033078319,0.2971602463420105,0.40235381285925814,0.16948521261572688,0.3230091028683343,0.2279504249834349,0.23729109069361673,0.34056127634274846,0.3317791977675374,0.24079256759909248,0.023048550698849354,0.3476533500545118,0.09686692617000157,0.13280367456227612,0.17337867249526664,0.2436985337850825,0.15595642230541895,0.07287030873531322,0.18310934046857855,0.17785614314064216,0.4335297270047227,0.3542288189564854,0.22588873154562975,0.008738473600535061,0.08762556227051539,0.21922739247091014,0.24226534164502908,0.009218866517152641,0.3152537063471734,0.42450066417609617,0.29372883329718635,0.19837987788763284,0.2054849414115196,0.3811454554409453,0.3035756389574611,0.3519273019448668,-0.051199167765900104,0.2716277715947189,0.40536413045356623,0.11330621928512014,0.18617130124912387,0.38318168755685367,0.20843918262110783,0.3393385413404498,0.17649051627526213,0.28433496307155603,0.24141334984299567,0.3198534687917184,0.20813668494839374,0.27779970863755954,0.4406315620238547,0.2670928470627792,0.282344850890347,0.3365981999302211,0.3937379861118669,0.3505450570592127,0.3508619347074759,0.29717519626359407,0.3321934512023018,0.22017588210128067,0.12314693113367559,0.39074660415130985,0.17264919808161505,0.2973581647635362,0.30012492773073823,0.5667565379939059,0.3383562731722501,0.31717055573481195,0.17770388767834647,0.3290307332025017,,0.13585827492086744,0.2634097651666191,0.07663611022092993,0.1622868999117771,0.07797400468672655,0.23330721196215065,0.055503481135432194,0.3237705786813479,0.27291327236321233,0.32624409624649003,0.35336045168866353,0.27400220325378094,0.20885397716355625,0.19825992621564079,0.31139967558262666,0.13993295014468513,0.21361825967215606,0.3388638834891665,0.3330176759577616,0.35109871146276267,0.29424897472693196,0.5388949555862395,0.24363743658577666,0.25949256764969364,0.30954916431540364,0.1155027315984207,0.3273758143401153,0.3891950551458772,0.20426406137344594,0.10734145236483236,0.16360189778741746,0.06738687788851067,0.1255370091075058,0.13570903853729752,0.2504214674172738,0.3130052077509445,0.4820373333467871
IPX,0.022708578825382433,0.11110835623575215,1.0,0.08099198850193369,0.042231230292529794,0.08865240356829181,0.06379605620290008,0.049577910146142816,0.018191198713404876,-0.027804195991252115,0.10081142234055855,0.10366110793500634,0.08431693591885721,0.07216079067598573,0.12749047938393188,0.11378128606263596,0.04094140595815374,0.11175378531762975,0.0676902017343093,0.028865837135076445,-0.10978533518558728,0.04121629135553204,0.00458167268520134,0.04622278940172513,-0.046162622568839566,-0.08197168330530105,-0.035609987726668575,-0.023292250612917873,0.11177612102374776,0.06497310094616623,0.13165127670660481,0.027145547405878403,0.11101743372237813,0.10509208040199852,0.10440301406107286,0.15429045345652512,0.17242915304122722,0.08983028175514854,0.0994092993878562,0.10057927918151316,0.1507836567547846,0.03769675771586512,0.08091788036385188,-0.029147256562468,0.09387074473650175,0.08590363185238856,0.05615817323219601,0.05175244131894966,-0.03292504384770776,-0.08719441307027687,-0.023498849203223867,0.02875632557378059,0.12840019399885544,0.08649681382599492,0.011140805678020662,0.030977613047017204,0.07155683928387928,0.012871791399193812,0.049096436008806234,0.0869956653109464,0.05480582727957072,0.1455186362854299,0.0764950403210131,0.09219628612519362,0.12219247475275935,0.11417837361762913,-0.07577569178067116,0.1380747160171671,0.013957436173186764,0.007490500834692053,0.007781270006035755,0.14522468139718483,0.1215176028086269,0.09148330799093601,0.07782541481621257,0.09173542291033172,0.03214622693293199,0.029053153446872176,-0.0009659466901904456,-0.009170875711360325,,-0.04794421254168321,0.029018176579070118,0.010567536105305407,-0.01813004810062918,-0.050950829736441224,0.04186435174138727,-0.026153218911617145,0.10382557909909072,0.045448505985998144,-0.02278372773279585,0.08598791106261004,0.04948227260765184,0.10057596727288665,0.08155043084106232,0.03326475403858457,0.04958403014568421,0.11932239800514131,0.017599434582998254,0.01809775612961355,-0.009246243973057445,0.1428129734736044,0.12283957151878457,0.02038352174779717,-0.04542059417482688,0.10994358565283494,0.08297575903790816,0.11802288452999311,0.05554933021373052,0.0015418796300519985,-0.010153179077110518,-0.021998794342908932,0.016642301803205434,0.009911607742424337,-0.027339521465789416,-0.0058438783751866685,0.013487894506048932,-0.013722070932811765
EU,0.22432853273324788,0.2746086890484416,0.08099198850193369,1.0,0.10126362955731841,0.29073181986657276,0.05926171763744105,0.07598013139672108,0.25397027019660795,0.015635662304896405,0.2546013270137463,0.26902082572176295,0.2767438470396844,0.19859961168047782,0.19408629207733538,0.26497930422234506,0.23900074884956862,0.32230127855070717,0.1811131099941134,0.06388331432393954,-0.13108988805154417,0.18146393497877888,-0.10973353096908042,-0.01965625082691009,-0.09449895652199468,-0.006895631258864048,0.02101319796672884,-0.12061884618373164,0.043291447757668446,0.16559870045294933,0.2913094643026622,0.20061268361680404,0.1833088217508163,-0.07342631804960556,-0.0002402647066871797,0.179604596869871,0.12439246033855775,-0.03992334807414629,0.19839916683289635,0.14310809140085048,0.12201097582168258,0.12609636829671025,0.12017389954468882,0.17607617372783316,0.21545864083165886,0.2138915046971083,-0.07364503605395226,0.15062542573838292,0.06519929658828494,0.09355655058211723,0.11433025077301502,0.2594119618968805,0.251231018298186,0.04450624017507679,0.016468180865369136,0.12178157415792443,0.2576419373007771,0.19161675898194522,0.06069697946024097,0.14142983610157114,0.19357749483095257,0.09389645482858412,0.12101247894009548,0.1461244074782995,0.16698133375307694,0.17691754437967702,0.22179590964339016,0.1917108705491856,0.08958664324105782,0.03270435071971781,0.1389950595632096,0.13714606963531534,0.14392755622720915,0.22468268601237604,0.2643803598645233,0.2449940910526989,0.19163993762671716,0.1355778294749208,0.22152349535525886,0.19846718352414017,,0.0851357151490649,0.028468553018672762,0.13860091416194217,0.010287068222665268,-0.018544047889844317,0.1590173876905711,0.15407050362143226,0.29392060734172554,0.17732999972237937,0.1329308928232813,0.3250193435161185,0.23453719681737267,0.25836517074812043,0.2648849488040445,0.28511117337916786,0.3465236193945871,0.18771787673522866,0.053925894874948185,0.06189792582150106,0.19751019740401535,0.18319647937986377,0.26833111668435955,0.05735607467498407,0.004793300045478257,0.09765578448166728,0.07158057786089898,0.06989241521213843,0.1614480719093233,0.25600093492453835,0.06750361168940566,0.1518046070611967,0.05886690765195173,0.08333739361401109,0.07771886667253536,0.23019862875048266,0.18971758413027978,0.14104111433959204
USGO,0.17728093517074514,0.08625978682991577,0.042231230292529794,0.10126362955731841,1.0,0.19745327513423283,0.07832029090440094,0.08567225607830421,0.2213702379420015,0.03500448162832697,0.03487771516196792,0.06885340068856088,-0.06393234020792248,0.12178533172008635,0.03236217475131476,0.04834738068023311,-0.02050288886904017,-0.04361012421830046,0.016276991766168755,0.08258111216955215,0.030456286630605525,0.07145810112104105,-0.026697217716561597,0.08476495831776731,0.1276717710212429,-0.008167342722224608,-0.03582043480446101,-0.05123574741185729,0.12378335382823745,0.12664765518611773,0.08910198850773854,0.12976918483519184,0.21398328581963175,-0.07231187232818255,0.07903997749589858,0.07800307174371811,0.137907100501486,0.051509639520677185,0.04981639824181663,0.08948350969890052,0.0689059308749948,0.07909932716280656,0.02270089643712153,-0.017506071267707268,0.16963133008165812,0.0710677907485036,0.034464751353766865,0.07835317168244502,-0.017880797563697693,0.1265709458330099,-0.012807285606198824,0.0766823293792645,-0.06628238101576062,0.014576891716107782,-0.0037896175650749095,-0.030941724314117607,-0.010969849042512362,-0.08186150759532397,0.01057793703928337,-0.0312468853679147,0.0983055404728206,0.09572302116963634,-0.029030458424314173,-0.038829434309011424,0.21503710385801175,-0.009547394457636629,-0.0011783182150909063,0.029852258327443947,0.03995312092278936,0.05475513124436352,0.027745046132887387,0.06963513000383847,-0.09242799577063504,0.08350525393665485,0.0893348506096447,0.025911686074085453,0.05180164542888331,0.13357030591910665,0.04777744499415136,0.0624541782745492,,0.013330786071130066,0.0799510904320477,0.02346159680016024,0.06683686538793523,0.020762629660864656,0.078000075885469,0.020305123240928945,0.09813707481722689,-0.011314354860516598,0.06858240359904991,0.07542232581688793,0.10562461433387633,0.03008094966488655,0.01970894838355159,-0.008527516948268333,0.02801014076400837,-0.013908931569447,-0.02032006870709928,-0.024090027074470676,0.016270129137726443,0.01523461974409544,0.049871037141271744,0.004428098631141037,-0.07392758815308684,0.06166627198741514,-0.03011988324032164,0.06511505150042511,0.014874206826139862,0.12151874095530091,-0.010207015965783519,0.0429845365409366,0.08025294175375379,0.06970952283517778,0.049341079238499334,0.11075685117932563,-0.06282093094300836,-0.05801889272523518
USAU,0.22719695039813437,0.09115833972317987,0.08865240356829181,0.29073181986657276,0.19745327513423283,1.0,0.07801393579810094,0.10248054371816487,0.39576281699236343,0.028945118829329083,0.14265906819749113,0.17102129173930203,0.10751723109503414,0.14509407170356167,0.1330843961061692,0.21751358682369293,0.20272380248001962,0.15901140651962656,0.10549830545209543,0.06407419686075531,0.05736545905418633,0.18362725546896852,-0.01934932983700831,0.034139068856101906,0.08087046863997557,-0.022825109121049673,0.096234657003889,0.018142866179212895,0.12547956170877947,0.08739723120713455,0.22870440591213634,0.17026037854081158,0.166342378293645,0.030619222820690063,0.03592944893178222,0.16947357255887363,0.15465045889346885,-0.015662057524902066,-0.038315648469359476,0.1915271125413473,0.07722383323415759,0.10812324069082115,0.04160065976384034,0.12674415389399757,0.2763748917234135,0.1360499624234664,0.06493604451097222,0.2327120036178075,0.16205290453154303,0.08866827936964729,-0.026915658692071014,0.17507354383406515,0.1580773864446083,0.08233426800336666,0.06300427750453144,0.15678911478886598,0.20472423504574672,0.1489515828803386,0.11885702766532719,0.09493302012576806,0.06856662671705051,0.14126114852437466,0.11978397470455275,0.19426069164967935,0.12811866262475496,0.16696023984783892,0.2275124856194294,0.1675621899152996,0.20733285069488125,0.09533984263356499,0.2101094468593138,0.1297261207273559,0.10250551444777999,0.21777345876488663,0.3157395166012085,0.23618149249396866,0.1945842635791851,0.24940329288074195,0.13385893091373322,0.24603593490352146,,0.11909394188460448,0.18582918091781925,0.12185141935391149,0.1760346326015015,0.02045247527728563,0.23637994263217343,0.047747284717616106,0.21018124026569635,0.09196515435433325,0.13964289601162286,0.19737457546470857,0.14649376996899172,0.2110594043898472,0.19747405197444412,0.1807926967499711,0.0876914098620831,0.19075746231183036,0.0650437812809572,0.06744570432291516,0.14721408689630594,0.21373007422755408,0.28712603347858107,0.09746585983340705,0.09875404622836932,0.21752959934688101,0.10412477050184443,0.13285168227545133,0.18552236153336832,0.1953379595437355,0.11638546430253023,0.15144397243429267,0.12656950295723446,0.16837650066665316,0.16374767647243998,0.15016997880110403,0.14760835928326327,0.10564720302197464
NB,0.13892744085400155,0.04689487321490241,0.06379605620290008,0.05926171763744105,0.07832029090440094,0.07801393579810094,1.0,0.08983927347639652,0.10839033986196235,0.06852977034591703,0.10247387308335935,0.05951146386304068,0.07799273233235482,0.09911236478822394,0.13629304332920364,0.10444858490302533,0.022621775282270315,0.1334042259924549,0.1091496371945979,0.020264032281997756,0.05171274616714664,-0.05544682025755744,0.012307332698068631,0.08700584132349383,0.11371543424697406,0.12829773892833843,0.037781198084606275,0.0833115913872633,0.03211775445183931,0.12335518454360023,0.113409303940029,0.06141071588929426,0.10678149015546202,-0.020745039068965163,0.016391120141925133,0.14640804746137703,0.08330736573240265,-0.00416803517920275,-0.011268543003885743,0.18547872091080678,0.10873991781198217,0.03194072020067276,-0.03276043487587476,0.05484908457340794,0.22006243741288903,0.10487732873867277,0.12133592762744147,0.19068841807842257,0.1132575494879965,0.182284580384265,0.05829758914079507,0.009294253326441309,0.08284908749447314,0.02694090433670556,0.000344993215934366,0.12429456478494581,0.0953949775174979,0.07311303356629316,0.09862759569687353,0.0010113674696179118,0.08519852062505913,0.05254522011264889,0.04295907972436918,0.026512674117564427,0.15004652968662027,0.09630416985859716,0.051318425943618684,0.05884949015441264,0.1250971446286327,0.0793769601611535,-0.00916132505284481,0.07616483707332596,0.0793033509137937,0.2665922690962848,0.13959195299908053,0.1485433349580014,0.13356207756416222,0.13337538442974065,0.039266741639736646,0.2066671765920141,,-0.029224085981378767,0.16974786846984938,0.04857066081057067,0.22134327901868575,0.032227462708356414,0.17761322825172038,-0.04558391125779397,0.128121715281875,0.05698321121824949,0.16208988591006215,0.05300521319511994,0.08308659510809213,0.11029137035445465,0.08913666684365062,0.0778835672659232,0.05747169854958884,0.10978048129026256,-0.016005656112777204,-0.009566174256755487,0.1489522925522594,0.16042098479289596,0.11215082353017354,0.09407689838994425,-0.03886863073961413,0.1078809400757804,0.02778022627015533,0.11472468373794402,0.1753989947660572,0.030814477672630215,0.1258451524330694,0.13092608995936356,0.13561468688623882,0.17223622186747478,0.10859352582277915,0.025959565545734423,0.21235829863700575,0.06549521950480405
ABAT,0.17408321890771594,0.20221802602369415,0.049577910146142816,0.07598013139672108,0.08567225607830421,0.10248054371816487,0.08983927347639652,1.0,0.08309036650935703,-0.00019960011203759182,0.1574558743909871,0.1555618674731292,0.07183971129892831,0.20119475593405545,0.07192743713903262,0.09078153208321324,0.05415579172233917,0.14961868057302657,0.11317423361826243,0.015913275385270775,-0.026846717577573752,0.11469711006536934,-0.03149689127215917,-0.00379172186883152,0.04798338000443779,0.08596081926238211,-0.01794194712256364,0.009160663433653148,0.0036981641242969593,0.015731734686109302,0.15597651289899062,-0.00371068974614055,-0.024549133542597388,0.006480064836562503,-0.06070679008802358,0.006694910998170977,0.03175286722151134,-0.06295450955398148,0.06958375418724518,0.13693753352296745,0.04565734554350291,0.07567152617434453,0.007547822530567119,0.10337089901101361,0.07910841150909391,0.14017890640259265,-0.018934501870093233,0.10358183974330346,0.13685432616279092,0.10828442925272384,0.13515333055664389,0.19514987324286165,0.039912431596104,0.1375188488300063,0.0439334761075663,0.09754279038236305,0.19691489151061062,0.1331643513823146,-0.017414061035286792,0.10027092538892039,0.217143189652249,0.05547867207257827,0.11483969910139176,0.17014203825806382,0.17130872090629123,0.12571830786444593,0.10128642300930615,0.09051205264709111,0.20974255156052685,0.1901517385047824,0.14599950815216692,0.030748790007994374,0.08118297237879092,0.13435117025375734,0.14693632747799207,0.19780357833877432,0.2088957855939206,0.1737745728767553,-0.030872646917753304,0.10889660056329646,,-0.027424436109089446,0.012205447043960349,-0.10091064508999446,0.08453649380012063,-0.05659271472724276,0.15838193133039044,-0.07766840259393683,0.18670035454640987,0.13460179641800807,0.0863066174292953,0.20920803153517706,0.10181598280951268,0.09242421088290617,0.09650112892278359,0.1508846550624426,0.03144652108975655,0.18555421443159298,0.09049093969330937,0.08677617138213287,0.13395889710682257,0.12471103666667704,0.25501323466275005,0.0669590083352695,0.060341121245247334,0.12120713446578504,-0.0063540837598766884,0.09622730427223658,0.06352779228942015,-0.004826928969504881,-0.035660273737385034,-0.06530130370026783,0.02655754902522765,-0.0381304836933116,-0.01789640587994541,-0.023538277589372693,0.10599703861591656,0.07746125560611133
HYMC,0.2760799703576664,0.1906638434237231,0.018191198713404876,0.25397027019660795,0.2213702379420015,0.39576281699236343,0.10839033986196235,0.08309036650935703,1.0,-0.017523941772936067,0.1556817273568198,0.21541571713427166,0.1335328788202574,0.0836822050745651,0.20768494084766975,0.28942044662971483,0.12103570803092588,0.23108809973239058,0.11988091231341126,-0.031459681650116145,-0.010294791228456038,0.09558587391569366,-0.057380556719447376,0.033658597389266756,0.06913914438716923,-0.016699791195902158,0.03482360468245865,-0.05041100340898336,0.1455393027935421,0.10745921993548084,0.22056775940342255,0.21878120230531914,0.22125191725243262,-0.024819133849303,0.05609724341280743,0.21620470044744663,0.18654386537190581,0.09576118821466822,0.10047966967028221,0.13239335685879264,0.06624824023341179,0.040553942707919045,0.04927582265515856,0.13205671922719256,0.23248690843944864,0.1985735643543764,-0.018218672812073972,0.2827038302873424,0.277626356387366,0.17684598147358577,0.1682890445499663,0.19679688819445545,0.1077912741392542,0.035797921863913895,0.08707921522389944,0.117737680514179,0.16932598487567754,0.11357289275594933,0.1776128389166506,0.14120573407371692,0.11542880669998065,0.18256046355838199,0.18085885501940924,0.09869927873280437,0.0966315162705411,0.18964792752478013,0.1710900976963022,0.24557096077630478,0.24644230982610774,0.15226979980042316,0.24496708763940253,0.20764625717705668,0.171513362255278,0.29463577721790546,0.28280726679962215,0.2462198785555844,0.08255745566130848,0.3221018345529619,0.16159222103978244,0.14665769030401965,,0.0529193698079398,0.11462544440288559,0.10484369771661835,0.16115803251825783,-0.04997960884967735,0.11216519376853135,0.07619547469516777,0.25696364440635416,0.14924175726323333,0.14874831733659372,0.20265076026355086,0.15197171220032332,0.1531239011429155,0.14819336763554047,0.13842514539354206,0.23790434734337151,0.10293458165246541,0.08647842547600613,0.09451901923595048,0.22725446557370058,0.2762548119773877,0.20920432978649559,0.1725693724878924,0.12144648447677596,0.1223762272801744,0.02841506708928788,0.2623825117399638,0.1931168634512338,0.13033769004788182,0.051292126046536025,0.12009595478123285,0.16210063010318967,0.11047556630972324,0.13666288276729008,0.08937382736278815,0.3097049820319695,0.18572540666932527
ORLY,0.2823744018615456,0.28238011021372644,-0.027804195991252115,0.015635662304896405,0.03500448162832697,0.028945118829329083,0.06852977034591703,-0.00019960011203759182,-0.017523941772936067,1.0,0.22949134810604363,0.15313145461459068,0.40818106426185463,0.1478047897954083,0.02674329104582843,0.160969586242065,0.24766722559446516,0.20555906462403276,0.2581334521175717,0.15936544273930392,0.07421052911464808,0.19843525282295474,0.12908054380395872,0.1416149329387841,0.15723466462881208,0.23142704085113383,0.18443594326653096,0.2869202243534169,0.04096911409033741,0.09892487748047181,0.13199494735437542,0.1621906737201848,0.014183205959421886,-0.05082752313401141,-0.06435261143924277,0.013016093839990313,0.06223473638396867,-0.032211136795785404,0.1632969688950106,0.15192893799245005,0.17059542769873526,0.12120245567695584,0.15243509229687474,0.29380526152634867,0.10103911978080242,0.14533133283276028,0.20701803036245087,0.13544772095892368,0.20318871247564868,0.10765778609947092,0.025069121943982992,0.17586577460552696,0.04941619265871821,0.19543869400458883,0.14325588025841143,0.17951207352773277,0.2233334496414757,0.2209759270349893,0.18669084115543888,0.05757951468438114,0.23809827213011628,0.08547155157977784,0.06058743783717108,0.30934108466129895,0.2916324433107472,0.2621161542051351,0.34094218411807087,0.20315168586696897,0.02088926788785504,0.08720532015461986,0.054601064609010146,0.11742735716621845,0.06019241264087699,-0.05083634424953014,0.05079522237222377,0.19730593912421934,0.16416059984949577,0.05768440704270186,0.03768159731858378,0.15958151704362236,,0.036770149941287376,0.18938568527082872,0.04724566957486305,0.020169242702221556,0.07069439531216416,0.16193984633450112,-0.05250878018486672,0.04728079863604579,0.17095581780866198,0.2341721237770965,0.11891794359191821,0.17620229079266514,0.16470776600940062,0.17459894212681332,0.25848971896158657,-0.05432901304878029,0.08738825175109123,0.1426025643382578,0.13512547017269558,-0.012099840572127403,0.060489327405758145,0.24712176050703183,0.08559094920097476,0.15784045166515562,0.21037234351816908,0.17700457143574735,0.030593895822303454,0.12769054210134584,0.08839063990293035,0.05022887021368566,0.06127630658856194,0.11503728520132916,0.15665788482532672,0.1611599602980078,0.04331939287103483,0.19220699227771293,0.12386164645063025
